user,location,text,sentiment,probability
LauraDe_28,"Bogotá, D.C., Colombia",LES REZO. 🛐🛐🛐🛐#Anonymous,Positivo,58
3Mariakm29,,Ayuda para bajar las cuantas de duque y uribe en todas la redes sociales para que dejen de fomentar el odio #Anonymous,Positivo,63
johny_ac,"Guadalajara, Jalisco",#ULTIMOMINUTO La cuenta oficial del colectivo #Anonymous lanza video contra el presidente @IvanDuque y declara su a… https://t.co/Asqc0F66PQ,Positivo,70
lhpm1502,Colombia,#Anonymous nos están matando a nuestros jóvenes #SOSColombiaDDHH #SOSColombiaNosEstanMatando,Positivo,58
Andreslp19,Colombia,"Así como sicarios ASESINANDO NIÑOS así es la 
@PoliciaColombia

#AYUDA 
@CIDH @ONUHumanRights 
#SOSColombiaDDHH… https://t.co/zXBSkvwQ6p",Positivo,61
Ever14810816,,Que impotencia ver tanto desadaptado creyendo que este país se arregla apunto de robos y vandalismo. #Anonymous,Positivo,63
angelesupegui1,,@YourAnonNewsESP LO PEOR DE TODO ES QUE SE ESTA DIFUNDIENDO UN VIDEO POR FACEBOOK SOBRE ALGUIEN COMETANDO QUE NOS D… https://t.co/ienpYyBO8M,Positivo,51
KatSAYOHA,bogotá colombia ,@JaramilloSebasr A ver Sherlock Holmes y las cuentas y contraseñas? #Anonymous,Positivo,61
Valenti58777385,,"@YourAnonCentral @IvanDuque COLOMBIA CONFÍA EN TI..
#Anonymous 
#Uribediolaorde 
#ColombiaEnAlertaRoja 
#NosEstanMasacrando",Positivo,62
FreddyMunares,,Porfavor RCN y caracol debe caer tambn por no informar a la gente #Anonymous,Positivo,53
Cristian__Garay,"Bogotá, D.C., Colombia",Te amo #Anonymous https://t.co/At4KqO07YC,Positivo,68
Paolacrc0515,,¡Anonymous a favor del pueblo colombiano!#SOSColombia #ColombiaEnAlertaRoja #FuerzaCOLOMBIA #Colombia… https://t.co/hN0brbIgt1,Positivo,68
sam20268403,,"Hey #Anonymous hoy a las 6.00pm el presidente duque hablara, no cree que es una buena idea... Juju ya sabes ;)… https://t.co/YswPvWaPU5",Positivo,80
Anonymous_CO,Colombia,Anonymous ha declarado la guerra al gobierno de @IvanDuque después de que la policía masacrara a civiles en todo el… https://t.co/L3PVgR1Rom,Negativo,49
RevistaElClavo,"Cali, Colombia","#NoticiasElClavo – Anonymous apoya a Colombia y tiene información importante

El reconocido hacker empezó a difundi… https://t.co/OWhLGXqyFQ",Positivo,72
Fernandaowo3,,"No pedí que anonymous nos ayuadara simplemente fue suerte 😎
#Anonymous",Positivo,67
Valenti04136180,,"Somos anonymous, somos legion, no olvidamos, no perdonamos, ESPERADNOS.
-Anonymous.
#Anonymous",Positivo,58
Alitas76971151,,"OH POR DIOS!! MIREN ESTO!! Y COMPARTAN 
#ParoNacional4M
#Anonymous https://t.co/KN5eVwWlAV",Positivo,62
Kenta_vjf,,"#Anonymous mamerto, catrochavista, petrista, infiltrado de disidencias de lar far, eln, y bla bla bla",Positivo,61
salchipapa_03,"Barranquilla, Colombia","#Anonymous
Jajajajajaaajajajajajajajajajaajaj vandalismo, como que les dolió.
Ya salió anonymous y Shakira, así de… https://t.co/cNpxiAAnZG",Positivo,63
KlenTundra,,#Anonymous acaba de tumbar la página web del ejército nacional de Colombia,Positivo,64
TolozaNathalia,,#UribeTieneLaRazon #FuerzaCOLOMBIA #NosEstanMatando #SOSColombiaDDHH #SOSColombiaEnDictadura #ColombiaSOS… https://t.co/VdSaak1tms,Positivo,65
H0meroJSimpson,San Francisco,Mis respetos a #Anonymous y todo su grupo de trabajo internacional que no han dormido estos dias por ayudarnos y lo van logrando.,Positivo,74
AlexPoveda21,"Bogotá, D.C., Colombia","@YourAnonCentral @IvanDuque #NosEstanMatando ayuda, el estado nos está matando, a nosotros los jóvenes, mucha clase… https://t.co/4flsZ3XA7z",Positivo,66
Fernandaowo3,,Se le solicita al individuo #Anonymous que por favor interrumpa en programa del presidente de colombia gracias uwu… https://t.co/MZWRSTAkWD,Positivo,90
egrimaldoR,"Bogotá, D.C., Colombia","Dice el gobierno que va a contratar un ing por dos horas pa que la restauren. 😡
#Anonymous #SOSColombiaDDHH #ParoNacional4M",Negativo,51
Opinante2019,,"GRACIAS  #Anonymous

LOS AMO ! https://t.co/MTdVEifYLC",Positivo,89
lexleym1,"Barranquilla, Colombia","Muy pocos hablan de esos pequeños streamers colombianos que apoyan la causa de un pais, ERES UN GRANDE @MechsLOL… https://t.co/oVZz04DbyH",Positivo,66
sin1pe_crew,127.0.0.1,"Estén atentos a nuestros próximos tweets porque vendremos con más ataques al gobierno Colombiano, esperenos. ;)… https://t.co/jVrkVmS3Vs",Positivo,54
Carolina8Torres,"Tunja, Colombia",#Anonymous  #ColombiaEnAlertaRoja #Colombia #ColombiaEnDictadura #ColombiaResiste #ColombiaSOS  bajaron esa página… https://t.co/2y5orJgDEw,Positivo,65
carolgomezt,Bogotá City,#Anonymous @AnonymousOpCOL x favor se los pido,Positivo,68
mauricio_guzm01,Westeros,@Jr_Sin_Limite @ELTIEMPO Gracias #Anonymous que lo sepa todo el mundo entero. Colombia es una dictadura. #SOSColombiaDDHH,Positivo,82
Monica_Portilla,Pamplona,Yo viendo que #Anonymous hackeo la página de la policía nacional y reveló correos y contraseñas de muchos funcionar… https://t.co/1fo3t2MZxG,Positivo,65
Gl3zSn8Ru,Nowhere,"Hace unos minutos cheque en @Wikipedia 
El Ejército nacional de Colombia yaparecia esto...(primera imagen) Pero 10… https://t.co/C5r5iR1S9u",Positivo,70
stebanramirez20,cucuta.aguachica.boyaca-traspo,Propio capo #ATENCION #ApoyoAMiFuerzaPublica #SN15 #Anonymous #URGENTE #ULTIMOMINUTO #ULTIMAHORAsv https://t.co/KZ4RPpzLz7,Positivo,62
DavidLpz0620,Colombia,"#SOSColombiaDDHH 
No olvidamos, esperamos
#Anonymous https://t.co/jyFSWgkgDV",Positivo,66
MotoSierra15,,"Gracias!!!🇨🇴 @AnonymousOpCOL 
#ParoNacional4M #Anonymous #CALIRESISTENCIA #ELN #NosEstanMatando https://t.co/MDnyAHEhsl",Positivo,84
Marialu21342492,,"#OpColombia: En el pasado, hace 10 años, #Anonymous Colombia tomo el control de la cuenta del expresidente alvaro u… https://t.co/kef3iRqeVs",Positivo,58
lunareja_,Bogota ,Y si nos ayuda a bajar la cuenta del papá del 🐷 #Anonymous,Positivo,54
Anonymous_CO,Colombia,La Oficina en Washington para Asuntos Latinoamericanos le está pidiendo a Joe Biden que suspenda la venta de materi… https://t.co/0IW08GrHAf,Positivo,64
MANDIMGA777,,Colombianos ¿Ya se  dan cuenta por que Pablo Escobar pagaba 500 dólares por cada policía asesinado? 🤣🤣🤣🤣… https://t.co/dFfqC6tX3g,Positivo,57
dpxlacio4,,Muy salado el man que estaba haciendo vueltas del batallón jaja #Anonymous #SOSColombiaDDHH,Positivo,60
icarusxmedicine,she/they!♥︎,Jueputa anonymous lo amo #Anonymous https://t.co/8QTz4E54uJ,Positivo,65
Infantecamargo5,Bogotá Colombia,@AIex_rm #Anonymous despues de hackear y exponer al ejercito colombiano,Positivo,59
juanmunerac,"Medellín, Colombia",Se metieron con la generación que confía más en #Anonymous que en el gobierno.,Negativo,47
laemperatrizofi,,"Ya que #Anonymous esta revelando correos del ejército... Por fa ayúdenme a recuperar mi primer correo, lo necesito URGENTE 😓😍",Positivo,69
juanmunerac,"Medellín, Colombia","Neaaaaaa simplemente algo de no creer lo de  #Anonymous (Quiero darte un hijo) 🤩🤩
¿Se imaginan que irrumpa en el pr… https://t.co/lHKqWNgIjJ",Positivo,70
thecolombiancc,Bogota,El miedo de muchos era volvernos como Venezuela pero creo que ya la situación esta peor. El valor de peso sigue cay… https://t.co/3KdNdY1F0W,Negativo,74
adrianzenitram,Colombia,#Anonymous @AnonymousOpCOL @YourAnonNewsESP gente que le pone el alma https://t.co/YY0Q3JQRGl,Positivo,58
luisa_v0,Colombia,Ojalá a #Anonymous no se le ocurra eliminar la base de datos del ICETEX 😭👎🏻,Positivo,53
santipolaris,Bogotaxio,EN COLOMBIA ESTAMOS TAN JODIDOS QUE TUVO QUE VENIR ANONINOS A HACKEAR PAGINAS DEL GOBIERNO #Anonymous,Positivo,51
sam20268403,,"Oe pero que muestren todo en las noticias. Que las hakeen, que muestren lo que esta pasando, que vean que estamos s… https://t.co/Woh0pqqZSP",Positivo,65
elquedaforma,soacha,"Nuestro pasado, nuestro presente, si nos detenemos ahora, cuál será nuestro futuro? 
#Anonymous #ParoIndefinido2021… https://t.co/3Qc1Cu9Wm6",Positivo,68
NJ00N_7,Vaquerxs best gc ,"Como así que anonymous tumbó la página del ejército colombiano:O 

#ColombiaResiste #ParoNacional3M #Anonymous https://t.co/Sur4MNrxTv",Positivo,62
Dailywho1,Colombia,"Picos para ustedes.

#Anonymous #ColombiaSOS #ColombiaResiste #ColombiaPuedesTodo https://t.co/dCwrlLvm6l",Positivo,61
RaigosaCristian,Colombia (Risaralda),"Gracias #Anonymous 🙏🏼
#ParoNacional #SOSColombiaDDHH #SOSPereira
#SOS",Positivo,87
Edward_21zeta,"Cali, Colombia",#Anonymous VAMOSS!!!!!,Positivo,60
wpcmfj0h7MGkbG6,,Colombia esta agradecido con las Armys Gracias a ustedes casi todo el mundo nos esta ayudando de corazon les damos… https://t.co/TfC7YMoodC,Positivo,86
JuanfePrezG1,Colombia,Hpta llegó el que es #Anonymous #Colombia https://t.co/LxoPgzwoIB,Positivo,66
NicolasJGarcia5,,Estoy realmente feliz y literalmente llorando de alegría con los hechos de apoyo que han hecho #Anonymous ¡ojalá sigan!,Positivo,80
venusvespertino,,"Gracia #Anonymous
Tenemos más verdugos como lo son @CanalRCN y @CaracolTV",Positivo,60
ivanmurgasd,Colombia,"Anonymus recibe ordenes de Petro. 

Fuente: RCN 
#Anonymous #SOSColombiaDDHH #FuerzaCOLOMBIA",Positivo,60
JuanHer75409516,,#MayThe4thBeWithYou #Linea12DelMetro #MexicoDeLuto #StarWarsDay Colombia #FuerzMexico Latinoamérica COPIEN Y PEGUEN… https://t.co/wilh8k60Cc,Positivo,66
JanoCavazos,Playa del carmen,"Tiene lógica.... 
👉 Siganme @prof_memetovski
.
.
.
.
#memes #memes #momo #momos #memazos #memeslatinos… https://t.co/jK5clBRCfI",Positivo,67
JanoCavazos,Playa del carmen,"👉 Siganme @prof_memetovski
.
.
.
.
#memes #memes #momo #momos #memazos #memeslatinos #profesormemetovski #frases… https://t.co/kc6mbfvH1k",Positivo,68
JanoCavazos,Playa del carmen,"👉 Siganme @prof_memetovski
.
.
.
.
#memes #memes #momo #momos #memazos #memeslatinos #profesormemetovski #frases… https://t.co/kUyKfhU662",Positivo,68
JanoCavazos,Playa del carmen,"👉 Siganme @prof_memetovski
.
.
.
.
#memes #memes #momo #momos #memazos #memeslatinos #profesormemetovski #frases… https://t.co/jkOUbT8GTY",Positivo,68
ALAIREJHON,BOGOTA D.C.,Ciber hackers de #Anonymous @AnonymousOpCOL tumbó la página web del @COL_EJERCITO. A la próxima que borren a los ac… https://t.co/wB7BOVuu7m,Positivo,67
Leon_humanista,San Juan de Pasto - Colombia,"#SOSColombiaDDHH #Anonymous #ParoNacional4M #NosEstanAsesinando 

Con esto sabes que tienes a las personas correcta… https://t.co/QSubcb7YLd",Positivo,59
noitsimportant_,Maybesleeping,"#Anonymous propongo hacerlos candidatos, ahr q

🇨🇴",Positivo,59
Indignada_Co,,"#Anonymous yo reconsiderara ICETEX, banco Av Villas, Bancolombia, BBVA, entre otras entidades bancarias que tiene e… https://t.co/414qreVCQL",Positivo,58
OhPorYisus,,"@AnonymousOpCOL No queremos ser abusivos, pero podrían tumbar RCN, CARACOL, SEMANA, BLURADIO.
GRACIASM LOS AMAMOS. #Anonymous",Positivo,64
Fernandaowo3,,"Difundan para que #Anonymous
Vea como esta la situación en colombia y nos ayude fuerza colombia💛💙❤
#ColombiaSOS… https://t.co/IsuGPrzB9T",Positivo,67
strayL6,,"@AnonymousOpCOL  VIENEN AL RESCATE 🚨‼️✊🏻🇨🇴
Colombia sigue en lucha ✊🏻🇨🇴
#Anonymous #SOSColombiaDDHH #SOSColmbia… https://t.co/k9rfaM3ap8",Positivo,56
Rodolfo71923505,,#Anonymous póngase más bien la tricolor y y demuestre al mundo todo lo podrido posible en la información del,Positivo,72
jimmyjesus13,,#Anonymous No nos abandonen♥️,Positivo,58
tatu_clow,"Bogotá, D.C., Colombia","Esto es de no creer! Gracias #Anonymous !! Cada vez con más fuerza, Colombia ah despertado! #SOSColombiaDDHH",Positivo,82
TheBestNolan,Matthewland ,Necesitamos con urgencia esto #Anonymous #SOSColombiaDDHH #soscolombia #NosEstanMatando https://t.co/czqBQG9MnN,Positivo,66
tefannyvera,Colombia,#Anonymous acaba de tumbar la página del ejército nacional de Colombia!! #ColombiaResiste https://t.co/8mBqm724GX,Positivo,63
Politicahoy4,Barranquilla ,#SOSColombiaDDHH #Anonymous #FuerzaCOLOMBIA #NosEstanMasacrando Duque da la orden de masacrar al pueblo colombiano https://t.co/DPkcKnY3Rt,Positivo,62
charlyhackr,"Bogotá, D.C., Colombia","#Anonymous #OpColombia Por favor  no es tumbando paginas, es  sacando a la luz, la corrupción de nuestros queridos… https://t.co/0xLzTgsrQR",Positivo,66
qnitnelav,"Medellín, Colombia",wtf que hace #Anonymous apareciendo O_o,Positivo,52
manuel12rojas,"Bucaramanga, Piedecuesta.",Del mes de las madres el estado les está matando a sus hijos. #SOSColombiaDDHH #PoliciasAsesinos #Anonymous #DuqueAsesino #NosEstamosMatando,Positivo,55
GeanPau09322990,,"#Anonymous necesitamos más de su ayuda , POR FAVOR NECESITAMOS MAA AYUDA",Positivo,73
brian_ortiz10,Bogota-Colombia,"Lo hizo de nuevo. #Anonymous se atribuye el hackeó la página del Ejército Nacional de Colombia. Además de esto, rev… https://t.co/Jzkzulc9vv",Positivo,70
IOKY10,,Que sabes de satisfacción sino has visto esto? #Anonymous https://t.co/qbZtLZoops,Positivo,66
JaramilloSebasr,Colombia - Mexico,"#Anonymous no creo que sean ellos, la página puede caer debido a la saturación del ingreso de personas al mismo tie… https://t.co/ES92coQVIT",Negativo,55
julianaandreses,Colombia,"Colombianos de todo el mundo, uniós.
#ElParoNOPara 
#UribeEsUnNarcoAsesino 
#Nazi 
#ColombiaSOS 
#SOSColombiaDDHH 
#Anonymous",Positivo,64
adriana96783663,,mk escuchar a #Anonymous se me eriza la piel.,Positivo,65
johangomezar,,Estos son algunos de los cambios que #Anonymous hizo en wikipedia referente a la información del ejército nacional… https://t.co/kfKrC3vcjO,Positivo,59
CainContrerasC,Colombia,"Agárrate fuerte, maldito presidente. Se te armó el peo. A todo marrano gordo le llega su Diciembre. #Anonymous https://t.co/hWxMdMSvEY",Positivo,73
Juansan201,,"@Dan_Tes525 Uy si, amigo, es muy triste, a la vez emociona, nos llena de rabia, de fuerza, ver cómo está nuestro pa… https://t.co/dfsYgGO61q",Positivo,65
LINAAAA_7,,"#Anonymous PARCEEE???? Me acabo de entrar y si, que chimba! #ColombiaSOS #ColombiaResiste #ColombiaEnDictadura",Positivo,64
alejoh_ac,"Palmira, Colombia","@ZackSnyder has una pelicula sobre esto por favor 😆😆😆
#SOSColombiaDDHH 
#ParoNacional4M 
#Anonymous https://t.co/vV37Nwq39D",Positivo,70
annge701,,"No puedo creer que con todo lo que  #Anonymous ha destapado, los uribistas sigan siendo uribistas. DESPIERTEN HIJUE… https://t.co/DDuuQbASnv",Positivo,63
IOKY10,,Que sabes de satisfacción sino has visto esto? #anonymous https://t.co/SNc9zlK41f,Positivo,66
SoyAlejandrahh,,"hola señor #Anonymous, lo amo https://t.co/xoffAPBY4P",Positivo,71
phant91,,Gracias #Anonymous que sientan el rigor,Positivo,90
Dailywho1,Colombia,"INCREÍBLE.
Gracias a todos los que nos ayudan y apoyan en toda la situación. Se merecen el cielo.

#Anonymous… https://t.co/0B2um1jA8y",Positivo,85
faro_067,,Ténganse de las nalgas todos los corruptos llego #Anonymous a sacarles los trapitos al sol #SOSColombiaDDHH… https://t.co/WfYahgvH6u,Positivo,63
mapivallejo,,"#Anonymous, por favor elimina la cuenta @AlvaroUribeVel de Twitter, ese sería el favor más grande para nuestro país
.",Positivo,78
julianamalo20,"cartagena, colombia","#Anonymous nos harían un súper favor si destaparan TODA LA VERDAD SOBRE #URIBE, no habrían más muertes en nuestro p… https://t.co/pPli1ET07k",Positivo,71
rubeniners,la mejor familia de internet,PARCE LOS AMAMOS #Anonymous,Positivo,60
sofiateez,Colombia🇨🇴,"NECESITAMOS A UN ANONYMOUS COLOMBIANO‼‼‼NECESITAMOS A UN ANONYMOUS COLOMBIANO‼‼‼
NECESITAMOS A UN ANONYMOUS COLOMBI… https://t.co/IIN8ufXJqW",Positivo,64
Minli50963211,,#NoMasParo.  #UribeTieneLaRazon  #NosEstanMatando  #ColombiaSOS  #UribeSomosTodos  #Anonymous  NAMJOON PARA PRECIDE… https://t.co/iYPZLMw11Q,Positivo,64
hlastre_,,"¿Ya buscaron en Google Ejercito de Colombia? Miren el resultado de la búsqueda.

https://t.co/hqPBpFkEqc

#Anonymous #SOSColombia",Positivo,63
TaniaCortees_,Colombia,"@Razors_Esports ‼️🚨DIFUNDIR URGENTEMENTE 🚨‼️@AnonymousOpCOL  VIENEN AL RESCATE 🚨‼️✊🏻🇨🇴
Colombia sigue en lucha ✊🏻🇨🇴… https://t.co/x0vf21ouHI",Positivo,58
Juansan201,,Gracias #Anonymous !!!,Positivo,94
JimmyJoseBm3,"Cartagena, Colombia",#Anonymous vamos a ver que nos entregan de @NoticiasCaracol y @NoticiasRCN quienes desvian y censuran lo que ocurre… https://t.co/ydoACGvCO7,Positivo,74
TaniaCortees_,Colombia,"@Maabel17 ‼️🚨DIFUNDIR URGENTEMENTE 🚨‼️@AnonymousOpCOL  VIENEN AL RESCATE 🚨‼️✊🏻🇨🇴
Colombia sigue en lucha ✊🏻🇨🇴… https://t.co/qAJcOTLlol",Positivo,58
Juansan201,,"@itsnana08 Gracias #Anonymous cada vez más apoyo a nuestro país. La lucha es justa, lo sé, desde que ustedes están… https://t.co/Myl03te8r5",Positivo,81
ElMismoOrbeison,En tu corazón.,Me da miedo que #Anonymous muestre que lavo los yiyos en la ducha.,Negativo,63
tata_dragneel_1,"Bogotá, D.C., Colombia",La página del ejército no está funcionando #Anonymous https://t.co/5iBClrJENS,Positivo,64
DaniCastilla03,"Colombia, Barranquilla",Los amo #Anonymous,Positivo,65
Andresr50219732,,"#Anonymous @anonymus hola, solo les pido que nos ayuden, intervengan canales de televisión, llevamos sufriendo much… https://t.co/7vgq6wSofS",Positivo,62
BURBANS,"Cali, Valle del Cauca",@YourAnonNewsESP Gracias #Anonymous #anonymouscolombia,Positivo,90
claumejiaperez,Medellín - Colombia,Gracias #Anonymous por decir la verdad! https://t.co/n4mLPh3KdN,Positivo,87
Tweet1A,Colombia,"#Anonymous

Anonymous empezó a revelar correos y contraseñas del Ejército Nacional. https://t.co/mxbxdgG7eU",Positivo,60
Alejitadetal,Polombia del Sur,#Anonymous debería de pagarnos o ayudarnos a tumbarles los Ht a los Uribrutos...- mi que me paguen trayendo a Super… https://t.co/XYG0QEErri,Positivo,62
danielaaH01,"Barranquilla, Colombia","Si #Anonymous  se pronunció, ojalá y destape la olla grande qué hay en Colmbia!🇨🇴",Positivo,69
danigonzalezsua,"Bogotá, D.C., Colombia","#Anonymous y las k-popers hicieron más que el gobierno de duque en 3 años
#SOSColombiaDDHH 
#MilitarizarLasCallesYa… https://t.co/xUsIeCU2wi",Positivo,54
Drs_3013,En el cora de Bangtan💜,"Colombia sigue en lucha ✊🏻🇨🇴
#Anonymous #SOSColombiaDDHH #SOSColmbia #SOSColombiaEnDictadura #ColombiaEnAlertaRoja… https://t.co/BbrWg5C9RA",Positivo,58
PetiteBlaugrana,🇨🇴 | Ravenclaw Tower,Den de baja la reforma tributaria de la página interna del Congresooooo #Anonymous,Negativo,62
EmpanadaButter,,"Aqui se ve con mejor calidad. 
#Anonymous 
#ParoNacional4M 
#SOSColombiaDDHH https://t.co/ic2yHlKouZ",Positivo,82
Nosjodimostodos,,"Que #Anonymous putee TODO, así cómo nos matan que divulguen información del gobierno #UribeAsesino #GobiernoGenocida We need your help 🇨🇴💪🏻",Positivo,54
florez_pulgarin,Encuentreme si puede.,"Las órdenes de que nos mataran fueron de una finca.

Terminen ustedes la historia.
#SOSColombiaDDHH #Anonymous #UribeDioLaOrden",Positivo,58
alejandraorti63,"Medellín, Colombia","busquen por molestar  #EJERCITO NACIONAL  EN GOOGLE .....
#Anonymous",Positivo,53
Bichota333,,"Bloquear la cuenta de esta p**ra
#Anonymous #SOSColombiaDDHH #ColombiaResiste #ColombiaSOS #ColombiaEnDictadura… https://t.co/90LXzWp3se",Positivo,63
